Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
8,Justin Anderson\anderju01,SF,22,DAL,5,1,19,3.4,7.4,0.459,0.8,2.6,0.308,2.6,4.8,0.542,0.514,1.8,2.8,0.643,1.8,2.2,4,1.4,0.8,0.6,1,2.4,9.4,19.2,0.544,0.351,0.378,10.6,14.1,12.3,13.2,2.2,2.8,10.4,23.5,0.2,0,0.1,0.058,-1,4.5,3.5,0.1
9,Kyle Anderson\anderky01,SF,22,SAS,10,0,12.9,0.8,2.5,0.32,0.1,0.3,0.333,0.7,2.2,0.318,0.34,0.6,0.7,0.857,0.2,2.2,2.4,0.7,0.6,0.3,0.4,1.1,2.3,7.7,0.41,0.12,0.28,1.9,18.6,10.7,7.3,2.4,1.8,12.5,11.6,-0.1,0.2,0.1,0.055,-3,3.1,0.1,0.1
10,Trevor Ariza\arizatr01,SF,30,HOU,5,5,36.2,2.6,10.2,0.255,0.8,5.6,0.143,1.8,4.6,0.391,0.294,0.6,0.8,0.75,1.4,2.8,4.2,0.8,2.6,0.2,2.4,3.2,6.6,1.8,0.313,0.549,0.078,3.9,8.7,6.1,3.6,3.5,0.5,18.5,14.7,-0.5,0.1,-0.4,-0.116,-8.3,4,-4.3,-0.1
11,Jeff Ayres\pendeje02,C,28,LAC,2,0,1,0.5,0.5,1,0,0,,0.5,0.5,1,1,0.5,0.5,1,0,0,0,0,0,0,0,0,1.5,68.8,1.042,0,1,0,0,0,0,0,0,0,32.1,0,0,0,0.768,22,-8.2,13.8,0
12,Leandro Barbosa\barbole01,SG,33,GSW,23,0,11,2.2,3.8,0.58,0.5,1.2,0.393,1.7,2.6,0.667,0.642,0.7,0.9,0.762,0.5,0.7,1.2,0.7,0.5,0,0.5,1,5.6,18.4,0.663,0.318,0.239,4.8,6.7,5.8,9.7,2.1,0.3,10.2,18.7,0.7,0.2,0.9,0.172,2.6,-0.5,2.1,0.3
13,J.J. Barea\bareajo01,PG,31,DAL,4,2,25,2.8,8.5,0.324,0.3,2,0.125,2.5,6.5,0.385,0.338,0.5,0.5,1,0,1.5,1.5,5,0,0,2.8,2,6.3,2,0.358,0.235,0.059,0,7.3,3.5,31.9,0,0,24,21.2,-0.3,-0.2,-0.5,-0.241,-11.7,-0.6,-12.2,-0.3
14,Harrison Barnes\barneha02,SF,23,GSW,24,23,31,3.4,8.9,0.385,1.1,3.2,0.342,2.3,5.7,0.409,0.446,1.1,1.4,0.765,1.1,3.5,4.7,1.3,0.7,0.2,0.8,1.9,9,8.6,0.474,0.357,0.16,4,12.2,8.2,5.8,1.1,0.4,7.3,14.5,0.2,0.6,0.7,0.047,-2,0.8,-1.2,0.2
15,Matt Barnes\barnema02,SF,35,MEM,4,4,34.8,4,11.5,0.348,0.8,4.5,0.167,3.3,7,0.464,0.38,2,2.5,0.8,1.3,6,7.3,2.8,1,0.3,3.3,3.3,10.8,7,0.427,0.391,0.217,3.6,23.5,12.1,14.3,1.6,0.6,20.5,21,-0.3,0,-0.3,-0.107,-7.4,3.6,-3.8,-0.1
16,Nicolas Batum\batumni01,SF,27,CHO,5,2,28.8,3.4,9,0.378,1.2,4.4,0.273,2.2,4.6,0.478,0.444,3.4,4,0.85,0.4,3.2,3.6,2,0.4,0,1.6,1.2,11.4,12.1,0.53,0.489,0.444,1.5,13.6,7.1,12.7,0.7,0,12.9,20.4,0,0.1,0.1,0.031,-1.4,-0.9,-2.3,0
17,Aron Baynes\baynear01,C,29,DET,4,0,11,1,2.3,0.444,0,0,,1,2.3,0.444,0.444,0.5,0.8,0.667,0.8,1.3,2,0.5,0,0,0.8,1,2.5,5.9,0.484,0,0.333,8.6,13.4,11.1,6.9,0,0,22.5,15.2,0,0,-0.1,-0.081,-7.3,2.5,-4.7,0
18,Kent Bazemore\bazemke01,SF,26,ATL,10,10,32.5,4.4,12.1,0.364,1.6,6.1,0.262,2.8,6,0.467,0.43,1.5,2.2,0.682,0.8,5.8,6.6,1.9,1.5,0.6,1,1.4,11.9,11.9,0.455,0.504,0.182,2.8,18.3,10.9,9.4,2.2,1.7,7.1,19.4,-0.1,0.5,0.3,0.049,-1.8,1.3,-0.5,0.1
19,Michael Beasley\beaslmi01,PF,27,HOU,5,0,16,4.4,9.2,0.478,0.4,1.2,0.333,4,8,0.5,0.5,1.2,1.4,0.857,0.8,3.4,4.2,0.6,0.2,0,1.4,1.6,10.4,15.9,0.53,0.13,0.152,5,23.8,13.8,9.1,0.6,0,12.5,28.8,0,0,0,0.015,-4.5,-0.9,-5.4,-0.1
20,Patrick Beverley\beverpa01,PG,27,HOU,5,5,25.8,2,7.4,0.27,0.6,2.8,0.214,1.4,4.6,0.304,0.311,1.2,1.2,1,0.8,3.6,4.4,2.2,0.4,0.4,0.8,3.4,5.8,5,0.366,0.378,0.162,3.1,15.6,9,14,0.8,1.3,9.2,13.9,-0.1,0,-0.1,-0.031,-6.7,2.5,-4.2,-0.1
21,Bismack Biyombo\biyombi01,C,23,TOR,20,10,25.3,2,3.5,0.58,0,0,,2,3.5,0.58,0.58,2.2,3.6,0.597,2.7,6.7,9.4,0.4,0.4,1.4,1.1,2.4,6.2,15.9,0.611,0,1.043,11.9,33.8,22.2,2.5,0.8,4.7,17.3,11.1,0.8,0.8,1.5,0.146,-3.3,3.3,0.1,0.3
22,Steve Blake\blakest01,PG,35,DET,4,0,10.8,0.3,1.3,0.2,0.3,0.5,0.5,0,0.8,0,0.3,0.3,0.5,0.5,0,1,1,2.5,0,0,1.3,1.8,1,0.3,0.34,0.4,0.4,0,11,5.7,32,0,0,46,12.7,-0.1,0,-0.1,-0.16,-10.5,1.1,-9.4,-0.1
23,Andrew Bogut\bogutan01,C,31,GSW,22,22,16.6,2.2,3.5,0.623,0,0.1,0,2.2,3.4,0.64,0.623,0.2,0.6,0.357,2.1,3.5,5.7,1.4,0.6,1.6,0.9,3.3,4.6,18.2,0.607,0.026,0.182,14.1,22.8,18.5,12.2,1.9,7.7,18.6,12.3,0.7,0.7,1.5,0.194,0.2,7.3,7.4,0.9
24,Avery Bradley\bradlav01,SG,25,BOS,1,1,33,7,16,0.438,1,7,0.143,6,9,0.667,0.469,3,3,1,2,1,3,1,1,1,1,2,18,16.1,0.52,0.438,0.188,6,3.4,4.7,6.2,1.5,2.7,5.5,23.9,0,0,0.1,0.112,1.4,-1.6,-0.2,0
25,Corey Brewer\breweco01,SF,29,HOU,5,1,15.4,1.4,5.4,0.259,0.2,2,0.1,1.2,3.4,0.353,0.278,1.4,1.6,0.875,0.6,0.8,1.4,1.6,0,0.2,1.2,2.6,4.4,1.3,0.36,0.37,0.296,3.9,5.8,4.8,17.4,0,1.1,16.4,19.5,-0.2,0,-0.2,-0.123,-8.1,-0.6,-8.7,-0.1
26,Reggie Bullock\bullore01,SF,24,DET,2,0,11,2.5,3,0.833,1,1.5,0.667,1.5,1.5,1,1,0,0,,0,1,1,1.5,0.5,0,0,1,6,31.6,1,0.5,0,0,10.7,5.5,26.1,2.5,0,0,13.7,0.2,0,0.2,0.329,9.6,2,11.6,0.1
27,Kentavious Caldwell-Pope\caldwke01,SG,22,DET,4,4,40.3,5.5,12.5,0.44,3,6.8,0.444,2.5,5.8,0.435,0.56,1.3,1.8,0.714,0.5,3.8,4.3,2.8,1.8,0.3,0.5,1.8,15.3,16.2,0.575,0.54,0.14,1.6,11,6.4,11.1,2.4,0.6,3.6,17.2,0.3,-0.1,0.2,0.072,0.8,4,4.8,0.3
28,Clint Capela\capelca01,C,21,HOU,5,0,8.6,0.6,1.8,0.333,0,0,,0.6,1.8,0.333,0.333,0.4,1,0.4,1.6,2.4,4,0.4,0.6,0.4,0.6,1,1.6,13.4,0.357,0,0.556,18.5,31.3,24.5,7.5,3.4,4,21.1,13.6,-0.1,0.1,0,0.01,-7.5,6.9,-0.5,0
29,DeMarre Carroll\carrode01,SF,29,TOR,20,19,29.8,3.1,8,0.39,1.3,4,0.329,1.8,4,0.45,0.472,1.4,1.8,0.75,1.2,2.9,4.1,0.9,0.9,0.4,0.9,3.1,8.9,9.9,0.506,0.497,0.226,4.4,12.4,8.1,4.8,1.6,1,9.3,15,0.3,0.5,0.8,0.062,-1,1.3,0.3,0.3
30,Vince Carter\cartevi01,SG,39,MEM,4,4,22.8,3.8,8.3,0.455,1.8,2.5,0.7,2,5.8,0.348,0.561,2,2,1,1.3,2.5,3.8,1.3,0.5,0.3,0.8,2.3,11.3,19.4,0.616,0.303,0.242,5.5,15,9.5,10.9,1.2,1,7.6,20,0.3,0,0.3,0.14,0.7,1.9,2.6,0.1
31,Ian Clark\clarkia01,SG,24,GSW,16,0,9.6,1.6,3.3,0.491,0.4,1.1,0.333,1.3,2.2,0.571,0.547,0.5,0.6,0.8,0.1,0.9,1.1,1,0.5,0,0.6,1.1,4.1,13.9,0.575,0.34,0.189,1.4,10.4,6,16.3,2.6,0,13.6,18.9,0.2,0.2,0.4,0.109,-0.4,0.1,-0.3,0.1
32,Nick Collison\collini01,PF,35,OKC,9,0,8.8,0.4,0.7,0.667,0,0,,0.4,0.7,0.667,0.667,0.1,0.2,0.5,0.3,0.9,1.2,0.6,0.9,0,0.1,1.9,1,9.8,0.654,0,0.333,4.3,11.1,7.8,8.5,5.1,0,12.7,4.3,0.1,0.1,0.2,0.149,0.1,5.5,5.6,0.2
33,Pat Connaughton\connapa01,SG,23,POR,6,0,1.3,0.5,0.8,0.6,0.3,0.5,0.667,0.2,0.3,0.5,0.8,0,0,,0,0.2,0.2,0,0,0,0,0,1.3,35.9,0.8,0.6,0,0,13.2,6.4,0,0,0,0,26.7,0,0,0,0.254,8.9,-7.5,1.4,0
34,Allen Crabbe\crabbal01,SG,23,POR,11,0,27.5,3.5,6.6,0.521,1.4,3.2,0.429,2.1,3.5,0.605,0.623,1.3,1.7,0.737,0.5,2.5,2.9,1.4,0.6,0.1,0.5,2.1,9.5,12.8,0.645,0.479,0.26,1.7,9.4,5.4,7.8,1.2,0.3,6.9,12.4,0.7,0.1,0.7,0.114,0.4,1.1,1.5,0.3
35,Jamal Crawford\crawfja01,SG,35,LAC,6,1,33.2,6.5,17.2,0.379,0.7,3.5,0.19,5.8,13.7,0.427,0.398,3.7,4.2,0.88,0.3,1.8,2.2,2.2,1.7,0,1.5,1.5,17.3,13.3,0.456,0.204,0.243,1,5.4,3.2,11.3,2.6,0,7.3,27.6,-0.1,0.2,0.1,0.015,-1.4,-1.5,-3,0
36,Jae Crowder\crowdja01,SF,25,BOS,6,6,32.8,3.3,12,0.278,1.7,6.8,0.244,1.7,5.2,0.323,0.347,1.2,1.8,0.636,0.8,5.7,6.5,2.2,1.5,0.5,1.2,2.8,9.5,6.7,0.371,0.569,0.153,2.5,19.2,10.3,11,2.2,1.3,8.3,18.3,-0.4,0.4,0,-0.001,-3.6,1.8,-1.7,0
37,Stephen Curry\curryst01,PG,27,GSW,18,17,34.1,8.2,18.8,0.438,4.4,11,0.404,3.8,7.8,0.486,0.556,4.2,4.6,0.916,0.8,4.7,5.5,5.2,1.4,0.3,4.2,2.2,25.1,22.3,0.603,0.586,0.246,2.5,14.8,8.7,26.8,2.1,0.7,16.7,32.1,1.3,0.7,1.9,0.152,6,0.4,6.4,1.3
38,Troy Daniels\danietr01,SG,24,CHO,4,0,4.5,0.3,2,0.125,0,0.8,0,0.3,1.3,0.2,0.125,0,0,,0,0.5,0.5,0,0,0,0,0.5,0.5,-11.7,0.125,0.375,0,0,13.6,6.3,0,0,0,0,21.2,-0.2,0,-0.1,-0.395,-16.2,-5.3,-21.6,-0.1
39,Ed Davis\davised01,PF,26,POR,11,0,18.6,1.9,3.6,0.525,0,0.2,0,1.9,3.5,0.553,0.525,1.7,3,0.576,2.4,4.5,6.8,1.3,0.2,0.6,0.9,3,5.5,14.9,0.559,0.05,0.825,12.7,25.2,18.8,10.3,0.5,2.7,15.5,13.4,0.4,0.2,0.5,0.127,-2.2,3.5,1.3,0.2
40,Matthew Dellavedova\dellama01,PG,25,CLE,20,0,12.1,1.3,3.7,0.351,0.4,1.6,0.258,0.9,2.2,0.419,0.405,0.9,1.2,0.75,0.2,0.6,0.8,2.8,0.1,0.1,0.7,1.6,3.9,10.8,0.461,0.419,0.324,2,5.3,3.7,33.6,0.2,0.4,14.2,18.9,0.4,0.1,0.4,0.083,-1.3,-3.8,-5.2,-0.2
41,Luol Deng\denglu01,PF,30,MIA,14,14,35.4,4.6,9.9,0.471,1.7,4.1,0.421,2.9,5.8,0.506,0.558,2.3,2.7,0.842,1.4,4.6,5.9,1.6,0.9,0.6,1.6,1.7,13.3,15.5,0.601,0.413,0.275,4.8,14.5,9.9,7.2,1.4,1.4,12.9,17.1,0.8,0.8,1.6,0.158,2.8,1.5,4.3,0.8
42,DeMar DeRozan\derozde01,SG,26,TOR,20,20,37.3,7.9,19.9,0.394,0.2,1.3,0.154,7.7,18.6,0.411,0.399,5,6.2,0.813,0.7,3.5,4.2,2.7,1.1,0.2,2.3,2.6,20.9,14.2,0.462,0.065,0.309,2,12,6.7,14.7,1.6,0.4,9.1,30.9,-0.4,0.5,0.1,0.009,-3,-0.4,-3.4,-0.3
43,Boris Diaw\diawbo01,PF,33,SAS,9,0,17.7,2.3,5.1,0.457,0.2,0.7,0.333,2.1,4.4,0.475,0.478,0.3,0.4,0.75,0.2,1.9,2.1,2.3,0.2,0.4,0.7,1,5.2,12,0.492,0.13,0.087,1.5,11.6,6.9,19.6,0.7,2,11.2,15.8,0.1,0.2,0.3,0.083,-0.4,0.3,-0.1,0.1
44,Spencer Dinwiddie\dinwisp01,PG,22,DET,1,0,2,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,1,0,0,0,0,2,65.2,1,0,0,0,0,0,100,0,0,0,25.1,0,0,0,0.95,21.4,-13.9,7.5,0
45,Goran Dragic\dragigo01,PG,29,MIA,14,14,33.7,6.5,14.7,0.442,1.1,3.3,0.348,5.4,11.4,0.469,0.481,2.4,3.1,0.767,0.8,4.1,4.9,3.9,0.4,0.2,2.2,3.3,16.5,15,0.514,0.223,0.209,2.9,13.8,8.6,20.5,0.7,0.5,12.1,25.8,0.4,0.6,1,0.099,1.4,-0.3,1.1,0.4
46,Andre Drummond\drumman01,C,22,DET,4,4,32.8,7,13.5,0.519,0,0.3,0,7,13.3,0.528,0.519,2.8,8.5,0.324,3,6,9,0,0.3,1.5,1,2,16.8,17.6,0.486,0.019,0.63,11.6,21.6,16.8,0,0.4,4.5,5.5,28,0,0,0,-0.012,-8.8,-1.4,-10.1,-0.3
47,Tim Duncan\duncati01,C,39,SAS,10,10,21.8,2.2,5.2,0.423,0,0,,2.2,5.2,0.423,0.423,1.5,2.1,0.714,1,3.8,4.8,1.4,0.2,1.3,1,1.8,5.9,11.6,0.482,0,0.404,5.6,19,12.7,9.1,0.5,4.7,14,15.2,0,0.4,0.4,0.083,-2.1,3,1,0.2
48,Kevin Durant\duranke01,SF,27,OKC,18,18,40.3,9.7,22.6,0.43,1.7,6.1,0.282,8,16.5,0.485,0.468,7.2,8.1,0.89,0.7,6.4,7.1,3.3,1,1,3.6,2.1,28.4,20.3,0.542,0.27,0.359,2,17.4,9.8,14.9,1.3,2,12.1,32.1,1.2,0.8,2,0.13,0.9,0.9,1.8,0.7
49,Monta Ellis\ellismo01,SG,30,IND,7,7,32.1,4.7,10.9,0.434,1,3,0.333,3.7,7.9,0.473,0.48,1.1,1.4,0.8,0.6,3.3,3.9,4.3,2.1,0,2.4,2.4,11.6,13.7,0.504,0.276,0.132,2.2,10.9,6.9,24.7,3.6,0,17.5,20.8,0,0.4,0.3,0.072,-0.2,2,1.8,0.2
50,Festus Ezeli\ezelife01,C,26,GSW,23,1,8.8,1.6,3,0.536,0,0,,1.6,3,0.536,0.536,0.8,1.9,0.432,1,1.7,2.7,0.3,0,0.3,0.6,1.5,4,13.9,0.526,0,0.638,12.4,20,16.3,6.3,0.2,2.8,13.7,22.1,0.1,0.2,0.3,0.08,-3.8,-0.3,-4,-0.1
51,Jordan Farmar\farmajo01,PG,29,MEM,4,4,28.3,2.5,7.8,0.323,1,3,0.333,1.5,4.8,0.316,0.387,0.8,0.8,1,0,1.5,1.5,4,0.8,0.3,2.5,1,6.8,5.6,0.418,0.387,0.097,0,7.2,3.1,24.5,1.4,0.8,23.6,17.2,-0.2,0,-0.3,-0.115,-8,1,-7,-0.1
52,Raymond Felton\feltora01,PG,31,DAL,5,4,34.4,6.4,13.8,0.464,0.8,2.8,0.286,5.6,11,0.509,0.493,1.4,2.2,0.636,0.4,4.2,4.6,4.6,1.2,0,2.4,2.8,15,13.6,0.508,0.203,0.159,1.3,14.9,7.8,24.2,1.8,0,14,23.1,0,-0.1,-0.1,-0.04,-4.5,3.2,-1.2,0
53,Randy Foye\foyera01,SG,32,OKC,16,0,11.9,0.9,2.6,0.341,0.5,1.6,0.308,0.4,0.9,0.4,0.439,0.3,0.3,1,0.1,1.1,1.3,0.8,0.1,0.2,0.7,1.1,2.5,4.3,0.468,0.634,0.098,1.2,10.4,5.9,9.5,0.5,1.2,20.5,12.3,-0.1,0.1,0,-0.003,-3.6,0.6,-3,0
54,Channing Frye\fryech01,C,32,CLE,17,0,13.9,2.4,4.1,0.594,1.5,2.7,0.565,0.9,1.4,0.652,0.783,0.4,0.4,0.857,0.3,2.1,2.4,0.3,0.4,0.5,0.3,2.2,6.7,20.5,0.791,0.667,0.101,2.5,17.7,10.2,3.4,1.3,3.7,6.5,15,0.9,0.3,1.2,0.247,4.7,0.8,5.5,0.5
55,Paul George\georgpa01,SF,25,IND,7,7,39.3,8,17.6,0.455,2.6,6.1,0.419,5.4,11.4,0.475,0.528,8.7,9.1,0.953,1.3,6.3,7.6,4.3,2,0.7,3.3,3.4,27.3,27.5,0.632,0.35,0.52,4,17.1,11.1,22.5,2.8,1.5,13.2,30.5,1.1,0.5,1.6,0.284,8,2.2,10.2,0.9
56,Manu Ginobili\ginobma01,SG,38,SAS,10,0,19.2,2,4.7,0.426,0.9,2.1,0.429,1.1,2.6,0.423,0.521,1.8,2.3,0.783,0.6,2.1,2.7,2.5,0.8,0.3,0.7,2.5,6.7,16,0.586,0.447,0.489,3.8,11.9,8.1,18.5,2.2,1.2,10.9,15.6,0.5,0.3,0.8,0.191,4.2,1.2,5.4,0.4
57,Andrew Goudelock\goudean01,PG,27,HOU,2,0,5.5,1.5,3,0.5,0,0.5,0,1.5,2.5,0.6,0.5,0,0,,0,1,1,0,0,0,1.5,0,3,0.2,0.5,0.167,0,0,20.4,9.6,0,0,0,33.3,33.7,-0.1,0,-0.1,-0.36,-18,-5,-23,-0.1
58,Danny Green\greenda02,SG,28,SAS,10,10,26.7,3,6.5,0.462,2.4,4.8,0.5,0.6,1.7,0.353,0.646,0.2,0.3,0.667,0,3.1,3.1,0.7,2.1,0.8,0.6,2,8.6,15.3,0.648,0.738,0.046,0,12.6,6.7,3.8,4.1,2.4,8.4,12.4,0.4,0.6,0.9,0.17,4.3,3.6,8,0.7
59,Draymond Green\greendr01,PF,25,GSW,23,23,38.2,5.2,12,0.431,1.7,4.5,0.365,3.5,7.5,0.471,0.5,3.4,4.7,0.738,1.7,8.3,9.9,6,1.6,1.8,2.4,3.5,15.4,18.6,0.549,0.377,0.388,4.8,23.1,14,23.4,2.1,3.8,14.8,18.9,1.6,1.5,3.1,0.171,1.7,5.3,7.1,2
60,Gerald Green\greenge01,SG,30,MIA,12,0,9.2,1.3,4.1,0.327,0.3,1.2,0.286,1,2.9,0.343,0.367,0.3,0.4,0.8,0.2,1.3,1.4,0.1,0.3,0.1,0.2,1.2,3.3,6.7,0.391,0.286,0.102,2.3,15.3,9.1,1.5,1.9,0.7,3.8,23,-0.2,0.2,0,-0.007,-5.3,-2.4,-7.7,-0.2
61,JaMychal Green\greenja01,PF,25,MEM,4,0,18,3,5.5,0.545,0,0.3,0,3,5.3,0.571,0.545,0.8,1.5,0.5,1.3,2.5,3.8,0.8,0.8,1.3,1,3,6.8,16.4,0.548,0.045,0.273,7,18.9,12,8.3,2.2,6.1,14,18.3,0,0,0.1,0.056,-4.8,6.6,1.7,0.1
62,Jeff Green\greenje02,SF,29,LAC,6,1,26.5,3.5,7.7,0.457,0.7,1.7,0.4,2.8,6,0.472,0.5,2.5,4.2,0.6,0.5,2.7,3.2,0.7,1,0.3,0.5,2,10.2,13.2,0.535,0.217,0.543,1.9,9.9,5.9,3.9,1.9,1.1,5,16.8,0.2,0.2,0.4,0.106,-0.3,0.4,0,0.1
63,Blake Griffin\griffbl01,PF,26,LAC,4,4,31.8,5,13.3,0.377,0.3,0.5,0.5,4.8,12.8,0.373,0.387,4.8,6.3,0.76,1.8,7,8.8,4,0.8,0.5,2.3,2.3,15,16.5,0.469,0.038,0.472,5.5,21.7,13.6,20.4,1.2,1.3,12.3,25.6,0,0.2,0.2,0.074,-1.4,1.5,0.1,0.1
64,Jorge Gutierrez\gutiejo01,PG,27,CHO,3,0,4,0,1,0,0,0,,0,1,0,0,0,0,,0,0.7,0.7,0.7,0,0,0.3,0,0,-7,0,0,0,0,20.4,9.5,25.1,0,0,25,15.9,-0.1,0,-0.1,-0.357,-16.3,0.3,-16,0
65,P.J. Hairston\hairspj02,SF,23,MEM,2,0,11,1,3,0.333,0.5,1.5,0.333,0.5,1.5,0.333,0.417,0,1,0,0,0,0,0,0.5,0,0.5,0.5,2.5,0.3,0.363,0.5,0.333,0,0,0,0,2.4,0,12.7,16.5,-0.1,0,-0.1,-0.165,-9.2,1,-8.2,0
66,Tyler Hansbrough\hansbty01,PF,30,CHO,2,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.011,-7.3,1.9,-5.5,0
67,Tim Hardaway\hardati02,SG,23,ATL,9,0,9.7,0.8,2.9,0.269,0.2,1.6,0.143,0.6,1.3,0.417,0.308,0.4,0.7,0.667,0,1,1,0.8,0,0.1,0.3,0.2,2.2,3.1,0.349,0.538,0.231,0,10.6,5.6,11.9,0,1,9.5,16.3,-0.2,0,-0.1,-0.078,-6.2,-2.1,-8.3,-0.1
68,James Harden\hardeja01,SG,26,HOU,5,5,38.6,8.2,20,0.41,2.6,8.4,0.31,5.6,11.6,0.483,0.475,7.6,9,0.844,1.4,3.8,5.2,7.6,2.4,0.2,5.2,2.6,26.6,21.8,0.555,0.42,0.45,3.6,11,7.1,41.4,3,0.4,17.8,31.1,0.3,0.1,0.4,0.106,5.1,2,7,0.4
69,Maurice Harkless\harklma01,SF,22,POR,11,11,24.7,4.3,10,0.427,1.4,4,0.341,2.9,6,0.485,0.495,1.1,2.3,0.48,2,3.1,5.1,0.6,0.9,0.3,1,3.5,11,12.8,0.5,0.4,0.227,8.1,13.2,10.6,4.3,1.8,0.9,8.3,20.7,0.1,0.2,0.3,0.055,-1.5,0.3,-1.2,0.1
70,Montrezl Harrell\harremo01,PF,22,HOU,2,0,6,0.5,1.5,0.333,0,0.5,0,0.5,1,0.5,0.333,0.5,1,0.5,0,1,1,0,0,0,0.5,0.5,1.5,-1,0.387,0.333,0.667,0,18.7,8.8,0,0,0,20.5,16.7,0,0,0,-0.157,-13.5,-2.5,-16,0
71,Devin Harris\harride01,PG,32,DAL,5,0,24.2,3,6,0.5,0.8,2.6,0.308,2.2,3.4,0.647,0.567,1,2,0.5,0.2,2.6,2.8,1.6,0.6,0,0.6,3.2,7.8,10.4,0.567,0.433,0.333,0.9,13.1,6.8,10.8,1.3,0,8,14.3,0.1,-0.1,0,0.007,-4.1,2.9,-1.1,0
72,Tobias Harris\harrito02,PF,23,DET,4,4,39,5.3,11.5,0.457,1,3,0.333,4.3,8.5,0.5,0.5,3,3.3,0.923,1.5,8,9.5,3,0.8,0.8,1.5,2.8,14.5,16.5,0.561,0.261,0.283,4.9,24.2,14.8,12.5,1.1,1.9,10.4,18.6,0.3,0,0.2,0.071,-2.1,5.3,3.2,0.2
73,Aaron Harrison\harriaa01,SG,21,CHO,2,0,3.5,0,0,,0,0,,0,0,,,0,0,,0,0.5,0.5,0,0,0,0,0.5,0,-0.6,,,,0,17.5,8.2,0,0,0,,0,0,0,0,0.018,-9.2,1.1,-8.1,0
74,Udonis Haslem\hasleud01,PF,35,MIA,9,0,9.4,0.9,1.7,0.533,0,0,,0.9,1.7,0.533,0.533,0.6,0.8,0.714,1.2,2.2,3.4,0.4,0,0.1,0.8,1.4,2.3,11.4,0.581,0,0.467,16.1,26.5,21.5,7.2,0,0.9,27.9,14.1,0.1,0.1,0.2,0.112,-1.6,0.5,-1.1,0
75,Spencer Hawes\hawessp01,PF,27,CHO,5,0,10.6,1.2,2.6,0.462,0.2,0.8,0.25,1,1.8,0.556,0.5,1,1.2,0.833,0.6,2.6,3.2,0.6,0.2,0.4,0.8,1,3.6,14.9,0.575,0.308,0.462,6.1,30.1,17.3,10.3,1,3,20.4,17.6,0,0.1,0.1,0.084,-3.9,2.5,-1.3,0
76,Gerald Henderson\hendege02,SG,28,POR,11,0,21.3,2.7,7.5,0.366,0.6,1.7,0.368,2.1,5.7,0.365,0.409,0.8,1.1,0.75,0.5,2.6,3.2,1.5,0.5,0.3,0.5,1.9,6.9,9.3,0.435,0.232,0.146,2.6,13.1,7.7,11.4,1.3,1,5.4,16.8,0,0.1,0.1,0.023,-4.1,1.4,-2.6,0
77,George Hill\hillge01,PG,29,IND,7,7,33.6,4.6,8.1,0.561,1.9,3.9,0.481,2.7,4.3,0.633,0.675,2.6,3.1,0.818,0.9,1.9,2.7,2.1,0.9,0.1,1.1,2.3,13.6,17,0.712,0.474,0.386,3.2,5.9,4.6,11.6,1.4,0.4,10.7,15.3,0.8,0.2,0.9,0.191,4.9,-0.2,4.7,0.4
78,Jordan Hill\hilljo01,C,28,IND,5,0,3,0,0.6,0,0,0,,0,0.6,0,0,0,0,,0.4,0.8,1.2,0.4,0,0,0,0.2,0,4.5,0,0,0,16.5,28.5,22.9,19.4,0,0,0,9.6,0,0,0,-0.013,-6,2.3,-3.7,0
79,Solomon Hill\hillso01,SF,24,IND,7,0,28.3,2,4.4,0.452,1.6,2.7,0.579,0.4,1.7,0.25,0.629,2.1,2.3,0.938,0.7,3.3,4,1.1,0.3,0,0.4,2.9,7.7,11.5,0.71,0.613,0.516,3.1,12.4,8.1,6.6,0.5,0,7.3,10,0.5,0.2,0.7,0.17,2.5,0.1,2.6,0.2
80,Kirk Hinrich\hinriki01,PG,35,ATL,6,0,4.5,0.3,1.2,0.286,0.2,0.5,0.333,0.2,0.7,0.25,0.357,0,0,,0,0.7,0.7,0.5,0,0,0,0.3,0.8,5.1,0.357,0.429,0,0,15.2,8,16.3,0,0,0,11.6,0,0,0,0.012,-4.7,-1.6,-6.3,0
81,John Holland\hollajo02,SF,27,BOS,1,0,1,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,-39.1,0,1,0,0,0,0,0,0,0,0,43.1,0,0,0,-1.042,-21.9,-13.2,-35.1,0
82,Al Horford\horfoal01,C,29,ATL,10,10,32.7,5.4,11.6,0.466,1.1,2.8,0.393,4.3,8.8,0.489,0.513,1.5,1.6,0.938,1.3,5.2,6.5,3,1.2,2.4,1.7,2.5,13.4,17.5,0.545,0.241,0.138,4.5,16.3,10.7,15.6,1.8,6.6,12.1,19.2,0.3,0.5,0.9,0.127,-0.2,4.5,4.4,0.5
